Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1_10y,area_t2_10y,expansion_ha_peryr_10y
733,O,83.764,30.612,2023,13.4,5180,0,other,0,8.578530044532961,7.341977353383972,8.578530044532961,0.12365526911489892
734,E(o),83.963,30.5,2023,14.7,5497,0,other,0,12.379718953774766,11.68336412358802,12.379718953774766,0.06963548301867455
735,M(o),83.842,30.492,2023,23.49,5633,0,moraine,0,21.356768059011785,20.582976554256213,21.356768059011785,0.07737915047555717
736,E(o),83.908,30.48,2023,41.76,5521,0,other,0,36.9920443423141,36.99204213333094,36.9920443423141,2.2089831617222444e-07
737,E(o),83.984,30.465,2023,84.88,5450,0,other,0,78.63908647596713,78.56169498167168,78.63908647596713,0.007739149429545478
738,E(o),83.898,30.461,2023,18.62,5536,0,other,0,36.9920443423141,36.99204213333094,36.9920443423141,2.2089831617222444e-07
739,E(o),83.973,30.461,2023,19.08,5448,0,other,0,78.63908647596713,78.56169498167168,78.63908647596713,0.007739149429545478
740,E(o),83.996,30.431,2023,206.16,5429,0,other,0,192.0994923588499,190.70578974708306,192.0994923588499,0.13937026117668266
741,E(o),83.073,29.731,2023,21.82,5086,0,other,0,38.912525695222186,37.664858100130004,38.912525695222186,0.12476675950921816
742,O,83.105,29.726,2023,113.22,5010,0,other,0,97.94523594278508,89.36736170412263,97.94523594278508,0.8577874238662446
743,M(e),83.025,29.693,2023,30.18,5371,0,moraine,0,64.12551280202977,46.18261315743599,64.12551280202977,1.7942899644593786
744,O,83.19,29.689,2023,54.5,5007,0,other,0,37.60072099851643,24.339254418417607,37.60072099851643,1.3261466580098822
745,O,83.097,29.686,2023,25.38,5040,0,other,0,20.283236543784376,16.538605838616938,20.283236543784376,0.3744630705167438
746,O,83.182,29.674,2023,25.01,5011,0,other,0,37.60072099851643,24.339254418417607,37.60072099851643,1.3261466580098822
747,M(o),83.106,29.655,2023,32.58,5241,0,moraine,0,30.122173933899617,31.448869327224966,30.122173933899617,-0.13266953933253484
748,M(o),83.151,29.632,2023,20.93,5367,0,moraine,0,21.46509021653641,26.772721624020807,21.46509021653641,-0.5307631407484397
749,E(o),83.131,29.627,2023,10.61,5366,0,other,0,21.46509021653641,26.772721624020807,21.46509021653641,-0.5307631407484397
750,O,83.376,29.604,2023,145.71,4889,0,other,0,129.3723401100954,127.10806315086495,129.3723401100954,0.22642769592304432
751,O,83.355,29.582,2023,118.74,4888,0,other,0,108.70603900218394,106.67559718893514,108.70603900218394,0.20304418132487995
752,O,83.444,29.511,2023,211.06,4959,0,other,0,203.73313908147057,204.5928485422621,203.73313908147057,-0.0859709460791521
753,O,83.428,29.499,2023,59.8,4959,0,other,0,199.9039500219559,200.76365948274739,199.9039500219559,-0.08597094607914926
754,O,83.646,29.322,2023,15.53,5159,0,other,0,10.961135726914716,13.309948395310657,10.961135726914716,-0.23488126683959418
755,E(o),83.618,29.268,2023,30.54,5168,0,other,0,19.5056869396958,20.13235211873774,19.5056869396958,-0.06266651790419395
756,M(e),84.068,30.58,2023,28.04,5675,0,moraine,0,25.898775505308222,28.527300062770006,25.898775505308222,-0.2628524557461784
757,O,84.096,30.391,2023,24.88,5396,0,other,0,955.5885287113284,954.5813177580424,955.5885287113283,0.10072109532859486
758,M(e),83.861,30.457,2023,17.69,5710,0,moraine,0,30.886961821741604,28.564620353435032,30.886961821741604,0.23223414683065718
759,M(e),83.846,30.453,2023,22.55,5580,0,moraine,0,30.886961821741604,28.564620353435032,30.886961821741604,0.23223414683065718
760,O,83.764,29.47,2023,77.62,5282,0,other,0,64.49850627003983,72.62897643732545,64.49850627003983,-0.8130470167285623
761,M(o),84.537,29.887,2023,10.44,5638,0,moraine,0,9.577617766047696,9.734294837777249,9.577617766047695,-0.015667707172955403
762,E(o),84.744,29.122,2023,14.81,5049,0,other,0,12.237681662234,11.688549384117167,12.237681662234001,0.054913227811683465
763,E(o),84.839,29.076,2023,11.36,5434,0,other,0,9.02542339397767,9.02542339397767,9.02542339397767,0.0
764,M(e),84.3,28.928,2023,20.69,5431,0,moraine,0,18.155266889708734,18.312498100832798,18.155266889708738,-0.01572312111240599
765,E(o),84.348,28.909,2023,11.92,5356,0,other,0,18.08405094949402,10.69084256910739,18.08405094949402,0.739320838038663
766,M(e),84.508,28.908,2023,35.26,5539,0,moraine,0,43.39020935996341,32.780339998782004,43.39020935996341,1.0609869361181403
767,O,87.38,29.162,2023,11.04,4485,0,other,0,1.333087595782719,5.645965612043891,1.333087595782719,-0.43128780162611713
768,E(o),87.925,29.642,2023,11.38,5282,0,other,0,2.731653018549283,5.931578065590094,2.731653018549283,-0.31999250470408114
769,E(o),87.916,29.584,2023,12.16,5424,0,other,0,10.6204709371524,10.620465960538972,10.620470937152401,4.97661342890865e-07
770,O,87.568,28.847,2023,10.39,5288,0,other,0,122.79904536558122,121.46168866919254,122.79904536558122,0.13373566963886815
771,O,87.56,28.832,2023,140.16,5296,0,other,0,125.78869647826734,124.45133978187859,125.78869647826734,0.13373566963887526
772,M(e),87.625,28.804,2023,17.1,5528,0,moraine,0,24.63130489103667,23.76568065314421,24.631304891036674,0.08656242378924653
773,M(o),87.603,28.799,2023,11.84,5591,0,moraine,0,20.29895809086995,15.108245146057877,20.29895809086995,0.5190712944812071
774,M(e),87.641,28.796,2023,26.55,5344,0,moraine,0,24.63130489103667,23.76568065314421,24.631304891036674,0.08656242378924653
775,E(o),88.24,29.754,2023,29.88,5600,0,other,0,24.791187907605856,26.818159392076574,24.791187907605856,-0.20269714844707173
776,E(o),88.236,29.722,2023,14.3,5422,0,other,0,11.385838770652777,10.060091898540053,11.385838770652777,0.13257468721127239
777,E(o),88.007,29.631,2023,12.11,5410,0,other,0,9.8349621843946,9.522731822991712,9.8349621843946,0.031223036140288762
778,E(o),88.95,29.5,2023,14.97,5391,0,other,0,11.801674565363331,11.4890477204601,11.801674565363331,0.03126268449032317
779,E(o),89.354,29.563,2023,10.26,5427,0,other,0,7.967076343870521,6.873548878062198,7.967076343870521,0.10935274658083234
780,E(o),89.592,29.887,2023,10.01,5407,0,other,0,36.286227313249384,35.58543144297413,36.286227313249384,0.07007958702752574
781,E(o),89.596,29.873,2023,39.71,5342,0,other,0,36.286227313249384,35.58543144297413,36.286227313249384,0.07007958702752574
782,E(o),89.718,29.843,2023,13.6,5296,0,other,0,11.06043490494243,10.359422010573121,11.06043490494243,0.0701012894369308
783,E(o),89.882,29.509,2023,11.9,5420,0,other,0,9.84886579681503,6.644084888022661,9.84886579681503,0.3204780908792369
784,E(o),89.831,29.495,2023,13.37,5493,0,other,0,10.786125364442675,10.551642797340868,10.786125364442677,0.023448256710180894
785,E(o),89.867,29.489,2023,13.26,5478,0,other,0,9.84886579681503,6.644084888022661,9.84886579681503,0.3204780908792369
786,M(o),89.932,29.477,2023,13.27,5408,0,moraine,0,10.24089273747459,7.2702344200637805,10.24089273747459,0.297065831741081
787,M(e),90.063,29.912,2023,36.3,5131,0,moraine,0,145.48485205906346,106.87566564319619,145.48485205906346,3.860918641586727
788,M(e),90.008,29.873,2023,14.55,5290,0,moraine,0,13.704673369134206,13.237462001712,13.704673369134206,0.04672113674222054
789,E(o),90.183,29.818,2023,18.71,5356,0,other,0,13.478496214116504,12.933111510553545,13.478496214116504,0.05453847035629593
790,E(o),90.151,29.773,2023,13.83,5271,0,other,0,11.535949298429715,10.678543615659772,11.535949298429715,0.08574056827699436
791,O,90.439,29.504,2023,11.03,5352,0,other,0,8.989458879556445,7.580928730725666,8.989458879556445,0.14085301488307786
792,E(o),90.436,29.484,2023,12.88,5332,0,other,0,14.462625156505831,9.850279585653103,14.462625156505831,0.46123455708527283
793,E(o),90.414,29.475,2023,20.72,5325,0,other,0,14.462625156505831,9.850279585653103,14.462625156505831,0.46123455708527283
794,E(o),90.495,29.437,2023,11.37,5373,0,other,0,8.28976082056591,7.898737487161425,8.28976082056591,0.039102333340448506
795,M(o),84.926,30.04,2023,20.07,5730,0,moraine,0,17.879490378577113,17.335320558880035,17.879490378577113,0.05441698196970783
796,M(e),84.624,29.866,2023,49.03,5395,0,moraine,0,79.99393895680846,68.54395611022935,79.99393895680846,1.1449982846579119
797,M(e),84.632,29.856,2023,14.63,5557,0,moraine,0,165.2107954491254,125.6411861250712,165.2107954491254,3.9569609324054213
798,M(e),84.676,29.845,2023,51.54,5536,0,moraine,0,52.263480298402385,54.83380220636133,52.263480298402385,-0.2570321907958942
799,M(e),84.691,29.818,2023,20.93,5471,0,moraine,0,47.14135241241221,35.84303736194609,47.14135241241221,1.1298315050466123
800,M(o),84.672,29.751,2023,10.35,5554,0,moraine,0,21.98100132657092,16.992482074158005,21.981001326570922,0.49885192524129174
801,E(o),85.211,29.728,2023,13.64,5374,0,other,0,8.109928076969803,8.967682702600783,8.109928076969803,-0.08577546256309798
802,E(o),85.314,29.74,2023,12.09,5307,0,other,0,9.044589634172818,8.966622333994223,9.044589634172818,0.00779673001785941
803,E(o),85.783,29.733,2023,15.71,5384,0,other,0,9.045201107293664,7.641632250101688,9.045201107293664,0.1403568857191976
804,O,85.88,29.558,2023,56.48,5186,0,other,0,45.92981089516609,46.710927669921674,45.92981089516609,-0.07811167747555814
805,O,86.422,29.935,2023,10.79,5477,0,other,0,6.303313173092253,8.091577061414203,6.303313173092253,-0.17882638883219498
806,E(o),86.38,29.672,2023,11.06,5512,0,other,0,9.284856131301328,9.284860869814848,9.284856131301327,-4.738513521118648e-07
807,O,87.028,29.556,2023,119.59,4729,0,other,0,96.93852775892438,99.90701081104699,96.93852775892438,-0.29684830521226074
808,E(c),87.108,29.514,2023,11.54,5432,0,other,0,9.064950989914314,9.143096619238579,9.064950989914314,-0.007814562932426484
809,O,87.428,30.251,2023,20.33,4878,0,other,0,10.472080946588214,20.478494791454946,10.472080946588214,-1.000641384486673
810,O,87.697,30.088,2023,19.81,4731,0,other,0,14.607320629326178,14.995799360688485,14.607320629326178,-0.038847873136230684
811,E(o),87.016,29.824,2023,26.33,4954,0,other,0,47.68809583757135,46.75319856241351,47.68809583757135,0.09348972751578444
812,E(o),88.62,30.168,2023,50.13,5029,0,other,0,169.6674678549318,175.87917905768938,169.6674678549318,-0.6211711202757584
813,E(o),88.627,30.148,2023,213.67,5011,0,other,0,197.62436516817243,205.31160689105783,197.62436516817243,-0.7687241722885403
814,E(o),88.618,30.105,2023,26.87,4903,0,other,0,22.684121537625757,21.130419944803275,22.684121537625757,0.15537015928224812
815,E(o),89.639,29.899,2023,33.92,5260,0,other,0,28.8033656271212,27.4021047652171,28.8033656271212,0.1401260861904099
816,E(o),89.62,29.894,2023,12.12,5460,0,other,0,28.8033656271212,27.4021047652171,28.8033656271212,0.1401260861904099
817,E(o),89.544,29.877,2023,12.3,5475,0,other,0,10.355952000241084,8.097873018450208,10.355952000241084,0.22580789817908756
818,O,89.534,29.85,2023,25.71,5298,0,other,0,22.43097525467551,20.32803970625023,22.43097525467551,0.2102935548425279
819,E(o),89.547,29.835,2023,12.28,5394,0,other,0,22.43097525467551,20.32803970625023,22.43097525467551,0.2102935548425279
820,M(e),88.494,28.006,2023,45.02,5023,0,moraine,0,41.861454366740645,40.35503306455387,41.861454366740645,0.15064213021867728
821,E(o),88.631,28.059,2023,14.81,4917,0,other,0,25.7544908929894,4.675434460316888,25.7544908929894,2.1079056432672507
822,M(e),88.71,28.026,2023,113.46,5148,0,moraine,0,105.66525925592448,106.85426921148498,105.66525925592447,-0.11890099555605076
823,M(e),88.652,28.014,2023,11.65,5522,0,moraine,0,143.67776311836863,84.12799098237393,143.67776311836863,5.95497721359947
824,E(c),88.561,28.014,2023,26.21,5073,0,other,0,38.29825311609867,31.63771571481835,38.29825311609867,0.6660537401280322
825,M(e),88.698,28.008,2023,99.32,5209,0,moraine,0,125.74490871974224,145.4098266315394,125.74490871974223,-1.9664917911797175
826,M(o),88.571,28.007,2023,26.0,4998,0,moraine,0,31.558316437899183,26.16648637244432,31.558316437899183,0.5391830065454861
827,M(e),88.713,28.006,2023,119.15,5238,0,moraine,0,125.74490871974224,143.03099160843928,125.74490871974223,-1.7286082888697052
828,M(e),88.639,28.002,2023,32.04,5424,0,moraine,0,157.87162119928792,111.40538164039944,157.87162119928792,4.646623955888847
829,M(o),88.756,28.011,2023,108.12,5094,0,moraine,0,89.2687477132846,89.66521221659602,89.2687477132846,-0.03964645033114209
830,M(e),88.159,27.92,2023,83.63,5441,0,moraine,0,78.4740698106234,62.44597853692295,78.4740698106234,1.6028091273700453
831,M(o),88.191,27.893,2023,21.27,5496,0,moraine,0,153.6267462196482,123.39250929623044,153.6267462196482,3.023423692341775
832,M(e),88.24,27.852,2023,30.59,5190,0,moraine,0,33.902384144178036,22.310472105582676,33.902384144178036,1.159191203859536
833,M(o),88.123,27.563,2023,10.47,4710,0,moraine,0,13.611997661654822,10.507239760614157,13.611997661654822,0.31047579010406656
834,M(e),88.086,27.533,2023,36.8,4860,0,moraine,0,37.584724830821294,36.231055680244026,37.584724830821294,0.1353669150577268
835,E(c),88.083,27.437,2023,13.56,4280,0,other,0,0.3984888293025981,0.5578853837218429,0.3984888293025981,-0.015939655441924484
836,M(o),88.418,27.976,2023,16.35,5224,0,moraine,0,20.695130718855037,18.9507287658809,20.695130718855037,0.17444019529741367
837,M(o),88.422,27.974,2023,12.85,5185,0,moraine,0,20.54023217544543,13.641383961847113,20.54023217544543,0.6898848213598315
838,M(o),88.43,27.969,2023,14.31,4974,0,moraine,0,20.54023217544543,13.641383961847113,20.54023217544543,0.6898848213598315
839,M(o),88.355,27.951,2023,40.34,4989,0,moraine,0,55.211463945619855,52.673015570556025,55.211463945619855,0.253844837506383
840,M(e),88.305,27.949,2023,35.9,5049,0,moraine,0,50.927566336219634,48.785771601383885,50.927566336219634,0.21417947348357486
841,M(o),88.332,27.947,2023,60.49,5034,0,moraine,0,55.211463945619855,52.673015570556025,55.211463945619855,0.253844837506383
842,M(e),88.25,27.881,2023,14.4,5198,0,moraine,0,24.052615217358714,33.17963601590856,24.052615217358714,-0.9127020798549843
843,M(e),88.249,27.822,2023,70.94,5414,0,moraine,0,64.72700058540612,30.501224854490104,64.72700058540612,3.4225775730916013
844,M(e),88.261,27.817,2023,12.31,5487,0,moraine,0,64.72700058540612,13.977515504496463,64.72700058540612,5.074948508090965
845,E(c),88.484,27.759,2023,13.57,4467,0,other,0,34.49094824599326,62.46407458463624,34.49094824599326,-2.7973126338642986
846,E(o),88.453,27.723,2023,14.3,4199,0,other,0,6.756717113258209,15.661145589926038,6.756717113258209,-0.8904428476667828
847,M(e),88.376,27.678,2023,18.05,3915,0,moraine,0,31.094788514534223,19.880447900537753,31.094788514534223,1.121434061399647
848,M(e),88.545,27.992,2023,68.28,5161,0,moraine,0,61.76939622727632,47.17936772050263,61.769396227276324,1.4590028506773691
849,E(c),88.602,27.991,2023,10.11,4778,0,other,0,54.800471259433195,99.74957057008118,54.800471259433195,-4.494909931064798
850,M(o),88.736,27.988,2023,10.61,5188,0,moraine,0,68.10765348247126,56.29305086993001,68.10765348247126,1.181460261254125
851,M(e),88.508,27.982,2023,34.12,4917,0,moraine,0,36.47834623797352,29.33500919148987,36.47834623797352,0.7143337046483648
852,M(e),88.616,27.975,2023,57.86,4960,0,moraine,0,54.800471259433195,102.68369589627062,54.800471259433195,-4.788322463683743
853,E(o),88.593,27.971,2023,10.09,4748,0,other,0,54.800471259433195,54.562559361101584,54.800471259433195,0.02379118983316104
854,E(o),88.743,27.962,2023,19.61,5065,0,other,0,28.71323476580083,15.149317603566137,28.713234765800834,1.3563917162234698
855,M(e),88.65,27.961,2023,18.36,4964,0,moraine,0,18.24279256325565,18.242792255184824,18.24279256325565,3.080708275149391e-08
856,M(e),88.714,27.957,2023,26.39,5078,0,moraine,0,36.48636541902324,18.560782417507795,36.48636541902324,1.7925583001515442
857,M(e),88.747,27.864,2023,18.95,5084,0,moraine,0,18.814994863626666,9.76467902917352,18.814994863626662,0.9050315834453142
858,E(o),88.657,27.816,2023,14.59,4603,0,other,0,17.231308879685272,12.62822264478815,17.231308879685272,0.46030862348971235
859,E(o),88.69,27.723,2023,12.13,4472,0,other,0,40.93920834415217,9.698282849975335,40.93920834415217,3.1240925494176834
860,E(o),88.716,27.695,2023,11.4,4207,0,other,0,27.2665070224865,7.7125602835557086,27.2665070224865,1.955394673893079
861,E(c),88.513,27.671,2023,36.34,4525,0,other,0,3.976361296992192,14.951281057455018,3.9763612969921924,-1.0974919760462825
862,E(c),88.687,27.668,2023,14.75,4117,0,other,0,6.043462312565121,0.47707238244958544,6.043462312565121,0.5566389930115536
863,E(c),88.69,27.662,2023,15.7,4298,0,other,0,6.043462312565121,0.3975908955016112,6.043462312565121,0.564587141706351
864,E(o),88.751,27.466,2023,22.25,4052,0,other,0,16.174430797751032,6.0567576415139275,16.174430797751032,1.0117673156237106
865,M(e),88.816,27.99,2023,174.29,5303,0,moraine,0,190.23028467769333,175.63861025385407,190.23028467769333,1.4591674423839265
866,M(e),88.797,27.969,2023,18.44,5361,0,moraine,0,109.78544635796388,98.91757564659092,109.78544635796389,1.0867870711372973
867,M(o),88.797,27.963,2023,11.97,5350,0,moraine,0,109.78544635796388,98.91757564659092,109.78544635796389,1.0867870711372973
868,M(o),88.784,27.936,2023,10.36,5332,0,moraine,0,126.2214501990124,85.27427326662243,126.2214501990124,4.094717693238996
869,M(e),88.761,27.895,2023,45.77,5232,0,moraine,0,43.333322767348186,26.98264728420941,43.333322767348186,1.6350675483138777
870,M(e),88.789,27.873,2023,10.41,4962,0,moraine,0,10.160754157036031,10.9521581958711,10.160754157036031,-0.07914040388350685
871,M(e),88.863,27.864,2023,13.9,4781,0,moraine,0,12.463779073364288,12.701937927274024,12.463779073364288,-0.023815885390973613
872,E(o),88.806,27.854,2023,11.38,5051,0,other,0,10.160754157036031,9.04942303657242,10.160754157036031,0.11113311204636105
873,E(o),88.833,27.73,2023,14.6,4446,0,other,0,23.205154878892507,10.889499131224829,23.205154878892507,1.2315655747667678
874,E(c),88.776,27.477,2023,11.04,4633,0,other,0,15.1386290182625,12.107594379300734,15.1386290182625,0.3031034638961767
875,E(c),88.752,27.442,2023,10.91,4055,0,other,0,16.174430797751032,6.0567576415139275,16.174430797751032,1.0117673156237106
876,E(o),88.763,27.375,2023,27.26,3744,0,other,0,19.05860979829413,18.81938402508489,19.05860979829413,0.023922577320923823
877,E(o),88.826,27.368,2023,13.48,3930,0,other,0,13.160996568094289,0.7976510079416966,13.160996568094287,1.236334556015259
878,O,88.819,27.346,2023,18.43,3546,0,other,0,13.160996568094289,2.9516215665826038,13.160996568094287,1.0209375001511682
879,O,89.155,28.805,2023,68.23,4219,0,other,0,62.635328335432256,64.13051221660079,62.635328335432256,-0.14951838811685364
